row_idx,source_id,subject,answer,flags,text
6899,high_school_mathematics/test/117,high_school_mathematics,C,"caret_power,raw_latex_frac,unbalanced_dollar","Một điểm trong không gian $(x,y,z)$ được chọn ngẫu nhiên sao cho $-1\le x \le 1$,$-1\le y \le 1$,$-1\le z \le 1$. Xác suất để $x^2+y^2+z^2\le 1$ là gì?
\frac{\pi}{24}
\frac{\pi}{12}
\frac{\pi}{6}
\frac{\pi}{3}"
6919,elementary_mathematics/test/222,elementary_mathematics,D,"unbalanced_dollar,unbalanced_dollar_count","Một đội bóng chày đã bán được 215 vé giá trị $3 mỗi vé cho các em nhỏ
(215 × 3) – (467 × 7)
(215 × 7) – (467 × 3)
(467 × 3) – (215 × 7)
(467 × 7) – (215 × 3)"
6940,high_school_physics/test/35,high_school_physics,C,caret_power,"Nếu L, M, và T thể hiện các kích thước về chiều dài, khối lượng và thời gian, lực tác động có kích thước như thế nào?
LM/T^3
LM/T^2
LM/T
L^2M/T^2"
6969,high_school_mathematics/test/45,high_school_mathematics,D,raw_latex_frac,"Một hộp có 4 quả bóng trắng và 4 quả bóng đen. Tôi lấy từ hộp ra một cách ngẫu nhiên, mỗi lần lấy một quả. Xác suất để tất cả các lần lấy của tôi lần lượt có màu sắc khác nhau là gì?
\frac{1}{8}
\frac{1}{7}
\frac{1}{40}
\frac{1}{35}"
6988,high_school_mathematics/test/80,high_school_mathematics,B,unbalanced_dollar,"Có bao nhiêu số trong danh sách $25, 26, 27, \ldots, 99, 100?$
75
76
22
23"
6989,high_school_mathematics/test/113,high_school_mathematics,A,"caret_power,unbalanced_dollar","Giả sử $a$, $b$ và $c$ là các số dương thỏa mãn $a^2/b=1$, $b^2/c=2$, $c^2/a=3$. Tìm $a$.
12^(1/7)
7^(1/12)
1
6"
7036,abstract_algebra/val/4,abstract_algebra,C,subscript_underscore,"Tìm bậc lớn nhất có thể có cho một phần tử trong Z_4 x Z_6.
4
6
12
24"
7064,high_school_mathematics/val/12,high_school_mathematics,A,"markdown_table_pipe,unbalanced_dollar","Tính diện tích các đơn vị vuông trong vùng thoả mãn các bất đẳng thức $y \ge |x|$ và $y \leq -|x|+3$? Đưa ra kết quả dưới dạng thập phân.
4.5
2.25
6.6
3.3"
7090,high_school_mathematics/val/17,high_school_mathematics,B,"raw_latex_frac,unbalanced_dollar","Đơn giản hóa $\frac{2+2i}{-3+4i}$. Biểu diễn kết quả dưới dạng số phức $a+bi$
2-14i
\frac{2}{25} + \frac{-14}{25}i
1+0i
0-1i"
7108,high_school_mathematics/val/25,high_school_mathematics,A,unbalanced_dollar,"Có bao nhiêu số mũ ba dương chia hết cho $3!\cdot 5!\cdot 7!\,$?
6
4
3
1"
7126,high_school_mathematics/val/9,high_school_mathematics,C,"markdown_table_pipe,raw_latex_frac,unbalanced_dollar","Cho $a(a+2b) = \frac{104}3$, $b(b+2c) = \frac{7}{9}$, và $c(c+2a) = -7$, tìm $|a+b+c|$.
\frac{23}{3}
\frac{5}{3}
\frac{16}{3}
\frac{10}{3}"
7131,high_school_physics/val/10,high_school_physics,D,caret_power,"Nếu L, M, và T biểu thị cho kích thước của độ dài, khối lượng, và thời gian, tương ứng, thì kích thước năng lượng là gì?
(L^2)M/T^2
(M^2)L/T^2
(L^2)M/T^3
M(L^2)/T^3"
7153,abstract_algebra/val/9,abstract_algebra,C,markdown_table_pipe,"Tuyên bố 1 | Mọi miền nguyên có một trường phân số. Tuyên bố 2 | Một đa thức bậc n trên một vòng có thể có tối đa n điểm số đếm theo bội số.
Đúng, Đúng
Sai, Sai
Đúng, Sai
Sai, Đúng"
7155,abstract_algebra/val/1,abstract_algebra,B,subscript_underscore,"Tìm thứ tự của nhóm hạng Z_6/<3>.
2
3
6
12"
7219,abstract_algebra/val/5,abstract_algebra,D,"markdown_table_pipe,subscript_underscore","Phiên bản 1 | Nhóm đối xứng S_3 là chu kỳ hóa. Phiên bản 2 | Mọi nhóm đều đồng cấu với một nhóm hoán vị nào đó.
Đúng, Đúng
Sai, Sai
Đúng, Sai
Sai, Đúng"
7249,high_school_chemistry/val/17,high_school_chemistry,B,caret_power,"Cặp ion nào sau đây sẽ tạo thành đệm tốt ở mức pH cơ bản nhất? Ka cho HC3H2O2 = 1.75 x 10^-5. Ka cho HPO42- = 4.8 x 10^-13.
H2SO4 và H2PO4
HPO42- và NaH2PO4-
HC3H2O2 và NaC3H2O2
NaOH và HC2H3O2"
7293,high_school_mathematics/val/24,high_school_mathematics,D,"raw_latex_frac,unbalanced_dollar","Có ba số thực $x$ không thuộc miền xác định của hàm số $$f(x) = \frac{1}{1+\frac{1}{1+\frac 1x}}.$$ Tổng của ba số đó là bao nhiêu?
0.5
0
-1
-1.5"
7313,high_school_mathematics/val/6,high_school_mathematics,C,unbalanced_dollar,"Giá trị lớn nhất của $4(x + 7)(2 - x)$ trên tất cả các số thực $x$ là gì?
-2.5
4
81
56"
7320,high_school_mathematics/val/16,high_school_mathematics,D,"caret_power,unbalanced_dollar","Giá trị nhỏ nhất của biểu thức $a^2 + 6a - 7$ là bao nhiêu?
-30
-12
-7
-16"
7370,abstract_algebra/val/8,abstract_algebra,B,subscript_underscore,"Tìm giá trị lớn nhất có thể của một phần tử trong S_n với n = 7.
6
12
30
105"
7423,high_school_mathematics/val/28,high_school_mathematics,B,unbalanced_dollar,"Hãy tìm một số nguyên có hai chữ số nhỏ nhất $n$ sao cho khi đổi chỗ hai chữ số của nó và cộng thêm 3 ta được $2n$?
6
12
96
102"
7424,high_school_mathematics/val/10,high_school_mathematics,A,"caret_power,unbalanced_dollar","Hãy đặt $f(x) = (x+2)^2-5$. Nếu tập xác định của $f$ là các số thực, thì $f$ không có hàm nghịch đảo, nhưng nếu chúng ta giới hạn tập xác định của $f$ trong một đoạn $[c,\infty)$, thì $f$ có thể có một hàm nghịch đảo. Giá trị nhỏ nhất của $c$ mà chúng ta có thể sử dụng ở đây, để $f$ có một hàm nghịch đảo là gì?
-2
-5
3
-8"
7443,high_school_mathematics/val/23,high_school_mathematics,A,"raw_latex_frac,unbalanced_dollar","Giải phương trình để tìm $x$: $(-\frac{1}{3})(-4 -3x)=\frac{1}{2}$
-\frac{5}{6}
\frac{7}{6}
\frac{5}{3}
\frac{1}{6}"
7459,abstract_algebra/val/7,abstract_algebra,D,markdown_table_pipe,"Phát biểu 1 | Nếu f là phép đồng cấu từ G tới K và H là nhóm bình thường trong G thì f(H) là nhóm bình thường trong K. Phát biểu 2 | Nếu f là phép đồng cấu từ G đến một nhóm và H là nhóm con hữu hạn của G, thì |f(H)| chia hết cho |H|.
Đúng, Đúng
Sai, Sai
Đúng, Sai
Sai, Đúng"
7484,high_school_mathematics/val/15,high_school_mathematics,C,"caret_power,unbalanced_dollar","Nếu điểm $(3,6)$ nằm trên đồ thị của $y=g(x)$, và $h(x)=(g(x))^2$ cho mọi $x$, thì sẽ có một điểm phải nằm trên đồ thị của $y=h(x)$. Tổng của các tọa độ của điểm đó là bao nhiêu?
3
6
39
36"
7488,high_school_chemistry/val/15,high_school_chemistry,A,caret_power,"Hằng số cân bằng của một phản ứng nhất định là 2,6 × 10^8 ở 25 °C. Giá trị của ΔG° là bao nhiêu?
-48,0 kJ/mol
20,8 J mol-1
4,68 × 10^-3 kJ/mol
-4,03 kJ mol-1"
7492,high_school_mathematics/val/18,high_school_mathematics,A,"caret_power,unbalanced_dollar","Tính $i+i^2+i^3+\cdots+i^{258}+i^{259}$.
-1
1
i
0"
7540,abstract_algebra/val/2,abstract_algebra,A,markdown_table_pipe,"Tuyên bố 1 | Một hoán vị là tích của m hoán vị chẵn và n hoán vị lẽ là một hoán vị chẵn nếu và chỉ nếu n chẵn. Tuyên bố 2 | Mọi nhóm đều đồng cấu với một nhóm các hoán vị.
Đúng, Đúng
Sai, Sai
Đúng, Sai
Sai, Đúng"
7555,abstract_algebra/val/3,abstract_algebra,C,subscript_underscore,"Tìm thứ tự của nhóm thừa số (Z_4 x Z_12)/(<2> x <2>)
2
3
4
12"
7568,astronomy/val/8,astronomy,A,multiple_underscores,"Lý do mà các hành tinh nhỏ có xu hướng mất nhiệt bên trong nhanh hơn các hành tinh lớn là về cơ bản giống như lý do________.
củ khoai tây lớn mất nhiều thời gian hơn để nguội so với củ khoai tây nhỏ
Trái Đất chứa nhiều kim loại hơn Mặt Trăng
Sấm sét có xu hướng hình thành vào những ngày hè nóng
Bong bóng khí hình thành và trỗi lên trong nước sôi"
7578,abstract_algebra/val/10,abstract_algebra,B,markdown_table_pipe,"Câu 1 | Nếu một nhóm có một phần tử có thứ tự là 10, thì số lượng các phần tử có thứ tự là 10 là chia hết cho 4. Câu 2 | Nếu m và n là các số nguyên dương và phi là hàm Euler phi, thì phi(mn) = phi(m)phi(n).
Đúng, đúng
Sai, sai
Đúng, sai
Sai, đúng"
7579,high_school_physics/val/13,high_school_physics,B,caret_power,"Quan sát thấy âm thanh có thể nghe được xung quanh một cái góc nhưng ánh sáng lại không thể nhìn thấy xung quanh góc đó. Giải thích hợp lý cho hiện tượng này là gì?
Ánh sáng di chuyển với vận tốc 3 x 10^8 m/s, quá nhanh để thay đổi hướng đi xung quanh một góc.
Âm thanh có bước sóng dài hơn, điều này tăng độ lệch quang.
Ánh sáng là một sóng điện từ đang có hành vi giống như một hạt.
Âm thanh là một sóng cơ học có thể thay đổi hướng đi trong môi trường truyền tải của nó."
7581,high_school_mathematics/val/14,high_school_mathematics,D,"raw_latex_frac,unbalanced_dollar","Khi một tàu vũ trụ đầy các nhà khoa học hạ cánh trên Hành tinh Q, họ nhận thấy rằng $\frac{17}{40}$ trong số $160$ người ngoài hành tinh có $3$ con mắt. Bao nhiêu người ngoài hành tinh có $3$ con mắt?
67
35
36
68"
7607,high_school_mathematics/val/4,high_school_mathematics,A,caret_power,"Alex nuôi 100 nấm Rhizopus stolonifer ban đầu trên một mẫu bánh mì. Cô muốn mô hình hóa sự phát triển của nấm theo phương trình mũ A = Pe^(rt), trong đó A là số nấm cuối cùng, P là số nấm ban đầu, r là tỷ lệ tăng trưởng, và t là thời gian trôi qua tính bằng giờ. Nếu sau 5 giờ cô đo được số lượng nấm là 750, giá trị của r là gì?
0,403
0,863
2,015
4,317"
7616,elementary_mathematics/val/37,elementary_mathematics,C,unbalanced_dollar,"Dawn cần sửa cửa sổ trong nhà. Cô ấy phải mua 3 feet gỗ, giá $7 một foot. Cô ấy cũng cần mua 4 tấm kính. Mỗi tấm kính có giá $23. Tổng chi phí để sửa chữa các cửa sổ sẽ là bao nhiêu?
$30
$90
$113
$176"
7663,abstract_algebra/val/6,abstract_algebra,B,"caret_power,markdown_table_pipe","Câu lệnh 1 | Nếu a và b là những phần tử có độ bội hữu hạn trong một nhóm có tính giao hoán, thì |ab| là bội số chung nhỏ nhất của (|a|,|b|). Câu lệnh 2 | Nếu g là một phần tử nhóm và g^n = e, thì |g| = n.
Đúng, Đúng
Sai, Sai
Đúng, Sai
Sai, Đúng"
7668,high_school_mathematics/val/7,high_school_mathematics,B,unbalanced_dollar,"Chia $11$ cho nghịch đảo của $1815 \div 11$.
111
1815
121
68"
7682,high_school_mathematics/val/19,high_school_mathematics,B,caret_power,"Tìm giá trị của c trên khoảng 0 < x < 1 sao cho tiếp tuyến với đồ thị của hàm số f (x) = e^x - x^2 song song với đường xiên trên khoảng [0,1]?
-0,248
0,351
0,5
0,693"
7683,high_school_mathematics/val/8,high_school_mathematics,D,"raw_latex_sqrt,unbalanced_dollar","Khi $\sqrt[3]{-128}$ được đơn giản hóa, kết quả là $a\sqrt[3]{b}$, trong đó $a$ là một số nguyên và $b$ là một số nguyên dương. Nếu $b$ là nhỏ nhất có thể, thì $a + b$ bằng bao nhiêu?
2
-4
6
-2"
7695,elementary_mathematics/val/14,elementary_mathematics,B,unbalanced_dollar,"Giá vé xem kịch là $5,00 cho giáo viên và $3,00 cho sinh viên. Tổng chi phí để một nhóm gồm 71 sinh viên và 5 giáo viên xem kịch là bao nhiêu?
$228,00
$238,00
$370,00
$380,00"
7696,abstract_algebra/val/0,abstract_algebra,A,subscript_underscore,"Tập con chu kỳ của Z_24 được sinh ra bởi 18 có thứ tự là
4
8
12
6"
7700,elementary_mathematics/val/23,elementary_mathematics,A,unbalanced_dollar,"George có $23 để mua đồ dùng học tập. Anh ấy muốn mua bút đánh dấu, giấy và keo dán. Nếu tổng số tiền cho bút và giấy là hơn $14, chưa bao gồm keo dán, ký hiệu bất đẳng thức nào dưới đây đại diện cho số tiền, p, mà George có thể chi cho keo dán?
p<9
p>9
p<37
p>37"
7705,high_school_physics/val/16,high_school_physics,C,caret_power,"Cho trọng lượng của Trái Đất là m, vận tốc v khi quay quanh Mặt Trời, và khoảng cách từ Mặt Trời đến Trái Đất là R, trong đó phát biểu nào sau đây đúng mô tả công việc được thực hiện bởi lực ly tâm, Wc, trong một năm?
Wc > 2R(mv^2/R)
Wc = 2R(mv^2/R)
Wc < 2R(mv^2/R)
Không thể xác định được"
7706,high_school_mathematics/val/20,high_school_mathematics,D,unbalanced_dollar,"Hãy cho $h(4x-1) = 2x + 7$. Đối với giá trị nào của $x$ thì $h(x) = x$?
420
69
7
15"
7715,high_school_physics/val/5,high_school_physics,A,caret_power,"Một vật ban đầu đứng yên chịu tác động gia tốc thay đổi theo thời gian được cho bởi a = (2 m/s^3)t khi t ≥ 0. Vật di chuyển được bao nhiêu mét trong 3 giây đầu tiên?
9 m
12 m
18 m
24 m"
7761,high_school_chemistry/val/10,high_school_chemistry,A,caret_power,"Hòa tan 25 miligam saccarozơ (C12H22O11) trong đủ nước để tạo ra dung dịch 1,00 lít. Nồng độ mol của dung dịch là bao nhiêu?
7,3 × 10^-5
7,31 × 10^-2
73,1
1,36"
7809,high_school_mathematics/dev/3,high_school_mathematics,D,"raw_latex_frac,raw_latex_sqrt,unbalanced_dollar","Đơn giản hóa và viết kết quả với mẫu số hữu tỉ: $$\sqrt{\sqrt[3]{\sqrt{\frac{1}{729}}}}$$
\frac{3\sqrt{3}}{3}
\frac{1}{3}
\sqrt{3}
\frac{\sqrt{3}}{3}"
7813,high_school_mathematics/dev/2,high_school_mathematics,C,"raw_latex_frac,unbalanced_dollar","Biến số $x$ thay đổi tỉ lệ thuận với bình phương của $y$, và $y$ thay đổi tỉ lệ thuận với khối của $z$. Nếu $x$ bằng $-16$ khi $z$ bằng $2$, giá trị của $x$ khi $z$ bằng $\frac{1}{2}$ là bao nhiêu?
-1
16
-\frac{1}{256}
\frac{1}{16}"
7846,abstract_algebra/dev/0,abstract_algebra,B,"caret_power,subscript_underscore","Tìm tất cả c trong Z_3 sao cho Z_3[x]/(x^2 + c) là một trường.
0
1
2
3"
7894,abstract_algebra/dev/2,abstract_algebra,C,"markdown_table_pipe,subscript_underscore","Phiên bản 1 | Mỗi phần tử trong một nhóm tạo ra một nhóm vòng của nhóm đó. Phiên bản 2 | Nhóm đối xứng S_10 có 10 phần tử.
Đúng, Đúng
Sai, Sai
Đúng, Sai
Sai, Đúng"
7895,high_school_mathematics/dev/1,high_school_mathematics,C,unbalanced_dollar,"Với một khoản tiền ban đầu là năm nghìn đô la được cộng dồn hàng năm với lãi suất là $x\%$, sau sáu năm số tiền đó sẽ tăng gấp đôi. Với cùng một lãi suất, trong bao nhiêu năm $\$300$ sẽ tăng lên thành $\$9600$?
12
1
30
5"
7908,abstract_algebra/dev/3,abstract_algebra,A,markdown_table_pipe,"Phát biểu 1 | Mọi hàm từ một tập hữu hạn tới chính nó đều phải là một một. Phát biểu 2 | Mọi nhóm con của một nhóm abelian đều phải là abelian.
Đúng, Đúng
Sai, Sai
Đúng, Sai
Sai, Đúng"
7915,abstract_algebra/dev/1,abstract_algebra,B,markdown_table_pipe,"Phát biểu 1 | Nếu aH là một phần tử của một nhóm chỉ số, thì |aH| chia hết cho |a|. Phát biểu 2 | Nếu H và K là các nhóm con của G thì HK là một nhóm con của G.
Đúng, Đúng
Sai, Sai
Đúng, Sai
Sai, Đúng"
7922,high_school_physics/dev/2,high_school_physics,D,caret_power,"Một photocell có chức năng làm việc ϕ = 2eV được kết nối với một điện trở nối tiếp. Ánh sáng có tần số f = 1 × 10^15 Hz chiếu vào một tấm kim loại của photocell. Nếu công suất của ánh sáng là P = 100 W, dòng điện qua điện trở là bao nhiêu?
2 giờ sáng
6 giờ sáng
12 giờ trưa
24 A"
